rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
02/07/2025,12:14:17.43,-680.66,-89.36,726.07,23.73,-9.41,-29.82,33.15,42.75,24.60,32.44,10.093,
02/07/2025,12:14:17.53,-679.69,-52.73,742.68,27.18,-5.18,-13.25,32.70,42.45,25.65,32.44,10.092,
02/07/2025,12:14:17.63,-647.46,-58.59,750.49,14.96,-0.16,-4.51,32.55,40.65,24.75,32.58,10.075,
02/07/2025,12:14:17.73,-613.77,27.83,745.12,-15.24,-15.94,47.72,31.95,41.25,25.35,32.29,10.074,
02/07/2025,12:14:17.83,-657.71,-4.88,775.39,-14.47,-6.77,7.51,32.55,41.10,27.30,32.73,10.073,
02/07/2025,12:14:17.94,-606.45,-198.73,733.89,-3.56,-8.37,6.11,30.90,40.80,29.40,32.53,10.072,
02/07/2025,12:14:18.04,-640.63,18.07,792.97,3.95,-2.79,-1.54,32.25,41.85,29.85,32.25,10.071,
02/07/2025,12:14:18.14,-648.44,0.0,803.22,3.94,2.46,2.92,33.90,41.70,31.50,32.53,10.070,
02/07/2025,12:14:18.24,-667.97,33.20,812.01,7.57,8.34,5.10,33.30,43.05,30.60,32.58,10.069,
02/07/2025,12:14:18.34,-704.59,-62.50,750.98,0.34,19.22,250.13,31.80,43.35,30.30,32.58,10.068,
02/07/2025,12:14:18.44,-651.37,14.16,776.86,10.07,-0.47,-1.66,33.0,44.10,28.80,32.25,10.067,
02/07/2025,12:14:18.54,-640.63,54.20,795.90,1.03,2.12,-7.53,33.0,42.15,30.30,32.39,10.066,
02/07/2025,12:14:18.64,-669.92,44.92,769.04,-4.66,2.22,9.92,31.95,42.45,30.75,32.73,10.065,
02/07/2025,12:14:18.74,-643.07,71.29,778.32,-22.77,6.99,11.39,33.75,43.35,29.55,32.58,10.065,
02/07/2025,12:14:18.84,-621.09,-22.46,744.63,-11.53,9.84,3.15,31.80,44.10,30.30,32.29,10.064,
02/07/2025,12:14:18.94,-718.75,138.18,714.36,-3.44,7.66,-14.54,32.55,45.30,28.50,32.63,10.063,
02/07/2025,12:14:19.04,-699.71,39.55,740.23,17.34,4.47,-17.37,33.30,44.10,27.75,32.58,10.062,
02/07/2025,12:14:19.14,-683.11,56.15,731.93,16.65,10.37,-25.25,33.45,43.50,27.60,32.63,10.049,
02/07/2025,12:14:19.24,-678.71,16.11,750.0,-5.44,-2.08,-14.94,32.55,43.35,25.50,32.29,10.048,
02/07/2025,12:14:19.34,-699.22,22.46,750.49,-2.86,6.24,-9.66,32.70,40.80,24.90,32.58,10.048,
02/07/2025,12:14:19.44,-684.57,-21.97,723.14,-19.26,0.60,-5.06,33.45,40.50,25.35,32.73,10.047,
02/07/2025,12:14:19.55,-690.43,-18.55,749.51,-23.86,4.26,-10.45,33.45,41.70,24.60,32.25,10.047,
02/07/2025,12:14:19.65,-679.20,-82.52,757.32,-18.07,-4.98,-2.48,32.55,38.70,25.50,32.58,10.046,
02/07/2025,12:14:19.75,-584.96,-287.11,750.49,-40.30,-9.15,-3.74,33.75,37.65,25.95,32.63,10.046,
02/07/2025,12:14:19.85,-701.66,-72.27,772.46,-16.68,15.05,18.42,34.05,38.40,24.75,32.77,10.045,
02/07/2025,12:14:19.95,-651.86,-94.24,634.77,-12.99,73.21,10.86,33.15,38.55,23.55,32.58,10.045,
02/07/2025,12:14:20.05,-781.25,-74.22,596.68,10.78,57.53,21.01,34.05,41.40,19.65,32.63,10.044,
02/07/2025,12:14:20.15,-872.56,-97.17,472.17,-12.05,28.60,-16.63,35.55,41.85,13.50,32.77,10.044,
02/07/2025,12:14:20.25,-885.25,-40.53,523.93,-16.98,-11.03,13.48,34.05,44.10,11.70,32.58,10.043,
02/07/2025,12:14:20.35,-640.14,50.78,639.65,-74.77,-45.44,39.15,32.70,45.90,12.60,32.82,10.043,
02/07/2025,12:14:20.45,-746.09,-47.85,586.43,-14.76,22.59,-54.29,32.25,49.20,11.70,32.77,10.042,
02/07/2025,12:14:20.55,-1012.21,-271.48,318.85,-41.62,-11.31,46.18,33.15,46.95,13.20,32.63,10.042,
02/07/2025,12:14:20.65,-1022.95,875.49,1033.20,-8.12,-142.95,91.65,31.65,46.95,17.25,32.39,10.041,
02/07/2025,12:14:20.75,-598.63,-89.36,829.10,-33.53,58.86,210.77,25.95,58.95,22.35,32.73,10.031,
02/07/2025,12:14:20.85,-802.73,349.12,595.21,-65.31,87.31,172.15,19.05,69.90,19.65,32.73,10.030,
02/07/2025,12:14:20.95,-667.97,407.71,550.29,-40.60,92.22,133.53,8.25,78.0,20.10,32.73,10.030,
02/07/2025,12:14:21.06,-592.77,654.30,311.52,-21.66,16.61,105.02,3.90,82.80,18.0,32.44,10.030,
02/07/2025,12:14:21.16,-672.85,757.32,659.67,-0.31,-127.82,23.18,-1.65,83.55,16.20,32.53,10.029,
02/07/2025,12:14:21.26,-751.95,855.47,852.54,-60.32,6.12,-10.36,-4.20,86.25,17.25,32.73,10.029,
02/07/2025,12:14:21.36,-289.06,541.02,724.12,-25.22,111.29,34.99,-1.95,82.35,22.35,32.77,10.029,
02/07/2025,12:14:21.46,-370.12,846.68,518.55,-43.06,86.91,43.13,-2.25,83.70,23.40,32.29,10.029,
02/07/2025,12:14:21.56,-276.86,623.54,579.59,6.31,24.15,20.05,-3.15,83.10,25.65,32.44,10.028,
02/07/2025,12:14:21.66,-329.10,728.03,557.13,-0.97,33.57,-17.07,-6.45,82.35,23.85,32.58,10.028,
02/07/2025,12:14:21.76,-564.94,765.63,456.54,-5.78,-9.81,-7.81,-6.15,83.85,26.85,32.73,10.028,
02/07/2025,12:14:21.86,-760.25,535.16,543.95,27.64,250.13,-16.54,-2.70,83.10,26.10,32.58,10.028,
02/07/2025,12:14:21.96,-1295.90,355.96,248.54,-93.12,210.19,36.74,4.05,81.0,20.40,32.63,10.027,
02/07/2025,12:14:22.06,-764.16,544.92,176.76,-83.77,-44.30,0.07,4.20,80.40,23.10,32.44,10.027,
02/07/2025,12:14:22.16,-604.49,550.78,235.35,-8.60,-42.31,-8.22,2.40,80.10,26.10,32.73,10.027,
02/07/2025,12:14:22.26,-964.36,460.94,396.97,-16.61,26.58,8.65,2.25,79.50,25.95,32.44,10.018,
02/07/2025,12:14:22.36,-825.20,586.91,31.74,-25.91,90.56,21.01,2.55,80.25,25.95,32.63,10.018,
02/07/2025,12:14:22.46,-812.50,580.08,21.48,-0.92,62.04,6.57,4.05,79.50,25.95,32.73,10.017,
02/07/2025,12:14:22.57,-727.54,521.97,-165.53,29.61,175.89,-30.73,4.65,80.40,20.25,32.58,10.017,
02/07/2025,12:14:22.67,-877.44,426.76,-273.44,-7.48,-8.44,-16.52,7.95,79.35,12.60,32.39,10.017,
02/07/2025,12:14:22.77,-979.00,523.93,-148.44,34.37,-151.37,-43.48,8.40,79.65,14.70,32.58,10.017,
02/07/2025,12:14:22.87,-905.27,429.69,-33.69,14.64,-54.56,-12.93,6.90,79.65,17.70,32.63,10.017,
02/07/2025,12:14:22.97,-837.89,539.06,55.66,16.76,-66.18,2.79,6.75,79.50,21.45,32.58,10.017,
02/07/2025,12:14:23.07,-844.73,511.23,210.45,-7.21,-76.35,-8.94,4.80,79.50,22.20,32.63,10.017,
02/07/2025,12:14:23.17,-652.83,514.65,518.07,4.23,-33.63,-7.85,1.50,81.45,24.75,32.73,10.016,
02/07/2025,12:14:23.27,-670.90,807.13,320.31,81.89,-200.05,-42.31,2.40,78.60,28.95,32.73,10.016,
02/07/2025,12:14:23.37,-18.07,602.05,56.15,3.43,-68.36,67.57,-1.50,79.95,29.55,32.73,10.016,
02/07/2025,12:14:23.47,-838.38,533.69,230.47,32.31,10.87,19.85,0.15,79.65,28.65,32.39,10.016,
02/07/2025,12:14:23.57,-740.72,537.60,529.30,-15.27,-26.92,-36.45,-1.20,80.85,30.15,32.73,10.016,
02/07/2025,12:14:23.67,-538.09,438.48,703.13,19.36,-64.27,10.53,-1.20,78.15,31.20,32.58,10.016,
02/07/2025,12:14:23.77,-594.73,472.66,655.27,17.90,4.28,0.11,-2.25,79.50,31.05,32.53,10.008,
02/07/2025,12:14:23.87,-584.96,640.14,697.27,-0.73,22.95,-29.38,-0.15,78.90,31.20,32.58,10.008,
02/07/2025,12:14:23.97,-611.33,415.04,676.76,-0.76,15.08,20.01,-0.30,79.95,30.60,32.82,10.008,
02/07/2025,12:14:24.07,-489.75,49.80,752.44,-6.21,-8.24,-2.30,-3.30,79.05,29.55,32.73,10.008,
02/07/2025,12:14:24.18,-582.52,488.28,675.29,4.98,-9.62,-12.05,-1.50,79.95,29.25,32.58,10.008,
02/07/2025,12:14:24.28,-642.09,463.38,650.39,13.63,-2.29,-14.33,-1.50,79.95,29.25,32.58,10.008,
02/07/2025,12:14:24.38,-632.81,437.99,639.65,-2.89,-2.22,4.03,-2.25,81.0,29.55,32.77,10.007,
02/07/2025,12:14:24.48,-640.63,421.39,665.53,-3.69,0.95,6.26,-1.95,78.90,29.40,32.73,10.007,
02/07/2025,12:14:24.58,-608.40,371.09,704.59,-12.76,12.42,6.11,0.30,80.25,30.30,32.39,10.007,
02/07/2025,12:14:24.68,-568.36,407.71,645.02,-16.60,-1.05,-8.71,0.30,78.75,30.30,32.44,10.007,
02/07/2025,12:14:24.78,-661.13,395.51,646.00,-6.98,-5.36,-2.94,1.20,76.95,33.75,32.77,10.007,
02/07/2025,12:14:24.88,-454.10,221.68,776.37,-16.81,6.79,-2.21,0.45,78.90,31.20,32.73,10.007,
02/07/2025,12:14:24.98,-608.40,415.04,585.94,-12.08,24.67,4.15,0.15,76.95,30.75,32.73,10.007,
02/07/2025,12:14:25.08,-607.91,454.10,582.03,-1.22,19.39,10.73,1.20,78.15,33.0,32.58,10.007,
02/07/2025,12:14:25.18,-696.29,498.54,585.94,2.42,2.31,38.61,-1.80,77.25,31.80,32.82,10.007,
02/07/2025,12:14:25.28,-516.60,314.45,536.13,-18.35,-12.66,-1.82,-2.70,78.90,31.20,32.58,10.0,
02/07/2025,12:14:25.38,-553.71,357.42,637.21,-1.18,-7.15,-7.49,-1.20,79.35,32.25,32.73,10.0,
02/07/2025,12:14:25.48,-561.04,626.95,818.36,23.18,16.63,-1.74,-0.15,78.90,30.45,32.58,10.0,
02/07/2025,12:14:25.58,-689.94,622.56,495.61,21.23,14.03,-9.74,1.20,81.15,29.40,32.58,10.0,
02/07/2025,12:14:25.69,-618.16,360.35,733.40,9.64,6.71,1.75,1.50,78.30,27.0,32.77,10.0,
02/07/2025,12:14:25.79,-725.59,472.17,643.55,15.41,8.41,-14.49,3.45,79.65,26.40,32.73,10.0,
02/07/2025,12:14:25.89,-708.01,458.01,605.47,-1.47,-5.20,16.33,2.25,80.25,26.25,32.82,10.0,
02/07/2025,12:14:25.99,-759.77,503.42,589.84,0.56,7.86,-6.79,2.55,79.50,25.95,32.39,10.0,
02/07/2025,12:14:26.09,-772.95,480.47,566.89,-9.65,0.56,13.46,4.50,79.50,26.25,32.82,10.0,
02/07/2025,12:14:26.19,-657.71,505.37,505.86,-7.84,-3.66,-0.79,3.45,79.65,24.90,32.73,10.0,
02/07/2025,12:14:26.29,-692.87,468.75,622.07,11.84,-17.12,-1.66,2.70,78.90,27.15,32.58,10.0,
02/07/2025,12:14:26.39,-671.88,413.09,556.15,-7.92,-0.10,-5.44,3.45,79.65,24.0,32.58,10.0,
02/07/2025,12:14:26.49,-497.56,630.86,661.13,28.18,-24.56,15.05,2.25,80.70,25.95,32.44,10.0,
02/07/2025,12:14:26.59,-586.91,446.78,498.54,-0.98,-23.56,7.69,2.25,81.45,25.95,32.77,10.0,
02/07/2025,12:14:26.69,-507.81,284.67,751.95,-42.48,-0.66,25.66,1.50,82.50,28.80,32.63,10.0,
02/07/2025,12:14:26.79,-524.41,430.18,821.29,-6.44,-4.04,2.08,0.30,78.30,29.25,32.73,9.994,
02/07/2025,12:14:26.89,-581.54,385.25,565.43,-10.67,9.65,17.09,1.95,80.10,30.75,32.58,9.994,
02/07/2025,12:14:26.99,-711.91,438.48,580.57,-15.02,-11.63,-10.13,1.80,79.95,29.85,32.58,9.994,
02/07/2025,12:14:27.09,-638.67,367.68,809.57,-20.53,-14.92,-22.34,1.95,78.15,29.40,32.92,9.994,
02/07/2025,12:14:27.20,-652.34,355.96,754.39,-40.81,-47.15,-66.66,3.30,74.55,34.65,32.58,9.994,
02/07/2025,12:14:27.30,-625.0,396.48,656.25,-32.33,-24.79,-3.01,3.45,72.75,37.80,32.58,9.994,
02/07/2025,12:14:27.40,-604.49,299.32,757.32,-24.87,14.42,13.24,1.95,71.25,39.30,32.63,9.994,
02/07/2025,12:14:27.50,-495.61,181.64,780.76,11.57,-36.35,5.15,2.70,71.25,39.90,32.92,9.994,
02/07/2025,12:14:27.60,-470.21,246.58,832.52,-11.28,-17.52,-8.34,1.80,69.90,42.0,32.73,9.994,
02/07/2025,12:14:27.70,-463.38,220.70,826.17,-39.0,-24.62,-28.52,-0.30,69.15,44.85,32.39,9.994,
02/07/2025,12:14:27.80,-407.71,-31.25,955.57,-50.86,-22.22,-51.25,0.45,68.10,46.95,32.97,9.994,
02/07/2025,12:14:27.90,-348.63,-151.86,939.94,-50.81,-29.43,-29.70,3.75,60.60,47.10,32.77,9.994,
02/07/2025,12:14:28.00,-553.22,-85.45,800.78,-34.98,16.63,44.12,4.65,58.50,49.50,32.73,9.994,
02/07/2025,12:14:28.10,-496.58,29.79,1022.46,92.19,72.52,-34.91,4.80,61.05,46.05,32.82,9.994,
02/07/2025,12:14:28.20,-604.49,43.95,775.39,20.88,20.08,2.31,7.50,66.45,39.75,32.73,9.994,
02/07/2025,12:14:28.30,-635.25,149.90,749.51,40.90,23.27,11.39,6.0,68.70,35.70,32.63,9.988,
02/07/2025,12:14:28.40,-635.74,163.09,805.66,25.96,6.11,17.61,6.75,71.40,29.85,32.73,9.989,
02/07/2025,12:14:28.50,-667.48,172.85,638.67,41.84,31.29,14.34,6.75,74.85,27.75,32.77,9.989,
02/07/2025,12:14:28.61,-623.05,293.95,710.45,14.73,7.41,11.21,7.05,75.60,25.20,32.58,9.989,
02/07/2025,12:14:28.71,-600.10,250.0,773.93,-31.25,-46.40,2.54,7.05,76.80,29.25,32.58,9.989,
02/07/2025,12:14:28.81,-564.45,235.84,763.18,-23.04,-9.44,3.71,6.15,74.25,32.70,32.63,9.989,
02/07/2025,12:14:28.91,-537.60,192.38,818.36,-56.76,-2.0,-5.79,5.70,72.75,36.0,32.63,9.989,
02/07/2025,12:14:29.01,-620.61,175.29,822.27,24.30,26.08,0.83,4.80,70.65,37.65,32.73,9.989,
02/07/2025,12:14:29.11,-591.31,240.72,798.83,36.76,17.49,-0.77,7.20,74.70,32.70,32.73,9.989,
02/07/2025,12:14:29.21,-582.03,196.78,722.17,0.44,-9.11,-18.65,6.30,72.60,33.90,32.73,9.989,
02/07/2025,12:14:29.31,-673.34,263.18,779.79,59.08,13.86,14.54,6.0,73.80,34.65,32.73,9.989,
02/07/2025,12:14:29.41,-528.81,318.85,827.15,49.84,4.81,-59.16,5.70,76.20,27.90,32.77,9.989,
02/07/2025,12:14:29.51,-694.82,378.42,680.18,75.46,34.18,11.40,6.0,77.55,25.50,32.44,9.989,
02/07/2025,12:14:29.61,-660.64,387.70,560.55,92.34,74.15,-22.44,7.50,80.25,17.85,32.73,9.989,
02/07/2025,12:14:29.71,-711.91,521.00,437.01,22.80,48.93,10.50,6.90,81.15,11.40,32.73,9.989,
02/07/2025,12:14:29.81,-629.88,562.99,314.45,24.58,23.53,34.40,4.95,83.10,7.80,32.77,9.984,
02/07/2025,12:14:29.91,-646.00,639.65,321.78,29.20,15.07,21.24,3.90,83.85,4.50,32.39,9.984,
02/07/2025,12:14:30.01,-758.79,727.05,329.59,26.27,21.55,4.82,2.40,83.10,1.50,32.77,9.984,
02/07/2025,12:14:30.11,-692.38,673.83,232.42,-5.41,16.56,-2.85,2.25,84.15,-1.05,32.92,9.984,
02/07/2025,12:14:30.22,-652.34,706.54,282.23,0.56,19.34,-20.19,3.0,83.70,-1.05,32.77,9.984,
02/07/2025,12:14:30.32,-709.47,650.39,210.94,-15.26,16.11,-3.49,1.20,84.75,0.15,32.77,9.984,
02/07/2025,12:14:30.42,-698.24,677.73,245.12,-12.95,31.23,-15.48,1.95,83.85,-1.50,32.63,9.985,
02/07/2025,12:14:30.52,-749.02,651.37,251.46,-7.15,15.47,4.77,2.55,82.50,1.80,32.58,9.985,
02/07/2025,12:14:30.62,-702.15,594.24,239.26,-17.39,9.09,6.13,2.55,84.15,1.35,32.73,9.985,
02/07/2025,12:14:30.72,-705.08,629.39,220.21,-13.68,20.21,-11.66,1.95,85.05,1.50,32.92,9.985,
02/07/2025,12:14:30.82,-774.41,601.07,226.07,-0.03,8.73,-6.73,3.90,85.05,1.50,32.58,9.985,
02/07/2025,12:14:30.92,-746.58,602.54,209.96,-0.11,13.58,0.08,3.15,84.75,1.50,32.58,9.985,
02/07/2025,12:14:31.02,-784.67,564.45,173.34,-5.86,17.47,-4.54,3.90,85.05,2.70,32.82,9.985,
02/07/2025,12:14:31.12,-758.79,557.62,210.94,-6.24,3.21,-2.85,4.95,82.80,3.0,32.73,9.985,
02/07/2025,12:14:31.22,-787.11,552.73,201.17,-13.13,3.95,-10.43,4.80,84.45,3.60,32.82,9.985,
02/07/2025,12:14:31.32,-806.64,554.20,228.52,-7.81,10.24,-12.79,5.55,83.70,5.10,32.39,9.980,
02/07/2025,12:14:31.42,-896.97,585.94,225.10,22.94,-2.60,-7.11,6.15,82.05,3.0,32.92,9.980,
02/07/2025,12:14:31.52,-839.36,584.96,188.96,-10.22,-2.27,-2.82,4.95,84.30,-1.20,32.92,9.981,
02/07/2025,12:14:31.63,-812.50,557.13,216.31,-13.63,11.34,0.20,6.30,82.50,1.05,32.77,9.981,
02/07/2025,12:14:31.73,-874.02,548.83,243.16,-12.34,9.48,3.83,8.25,82.95,1.05,32.63,9.981,
02/07/2025,12:14:31.83,-856.45,575.20,248.54,-25.44,-0.29,-6.31,7.80,82.50,2.85,32.92,9.981,
02/07/2025,12:14:31.93,-850.59,530.27,285.16,-44.61,-21.70,-10.77,7.20,83.10,7.35,32.92,9.981,
02/07/2025,12:14:32.03,-806.15,455.08,304.69,-11.26,-4.62,1.72,7.20,82.05,11.85,32.92,9.981,
02/07/2025,12:14:32.13,-807.62,552.73,343.75,-0.02,-21.58,-7.60,5.70,83.55,11.85,32.77,9.981,
02/07/2025,12:14:32.23,-745.12,522.95,369.63,-70.98,-44.28,-9.39,7.20,80.85,16.95,32.63,9.981,
02/07/2025,12:14:32.33,-740.23,449.22,467.77,10.64,2.19,-0.54,6.45,82.80,21.75,32.82,9.981,
02/07/2025,12:14:32.43,-726.56,487.30,421.88,24.24,10.21,2.54,8.25,84.45,18.60,32.77,9.981,
02/07/2025,12:14:32.53,-759.77,503.91,508.30,-38.10,-21.56,4.34,6.90,80.10,19.05,32.73,9.981,
02/07/2025,12:14:32.63,-731.45,348.14,448.24,-45.37,-14.54,-21.02,7.05,78.75,25.50,32.63,9.982,
02/07/2025,12:14:32.73,-664.55,482.91,430.18,41.63,-24.28,-0.08,7.50,79.05,22.95,32.58,9.982,
02/07/2025,12:14:32.83,-676.27,399.90,634.77,74.83,19.24,17.93,5.40,81.60,17.25,32.58,9.977,
02/07/2025,12:14:32.93,-803.22,465.82,474.61,-12.15,-13.55,20.09,4.65,81.15,14.70,32.82,9.977,
02/07/2025,12:14:33.03,-631.35,523.93,446.78,33.11,-8.03,-7.65,3.45,82.35,17.25,32.73,9.977,
