rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
02/07/2025,12:15:07.76,242.19,906.25,-326.66,0.15,2.83,-1.44,-39.15,64.65,-21.0,34.40,10.305,
02/07/2025,12:15:07.86,255.86,900.88,-338.87,-1.41,2.60,1.72,-39.0,66.45,-21.90,34.21,10.256,
02/07/2025,12:15:07.96,236.82,898.44,-343.26,-0.72,-1.50,0.98,-38.55,66.0,-22.65,34.50,10.247,
02/07/2025,12:15:08.07,234.86,908.69,-346.19,1.68,1.67,-0.95,-37.20,67.05,-22.80,34.02,10.239,
02/07/2025,12:15:08.17,244.63,893.07,-335.94,0.24,1.37,-1.71,-39.30,66.45,-22.95,34.12,10.231,
02/07/2025,12:15:08.27,243.16,904.79,-340.82,-2.88,2.90,-1.70,-39.90,67.80,-23.55,34.40,10.224,
02/07/2025,12:15:08.37,244.14,889.65,-349.12,-2.05,1.31,0.02,-39.75,66.75,-22.65,34.12,10.217,
02/07/2025,12:15:08.47,244.63,904.30,-328.61,-4.40,1.50,-0.79,-39.15,66.60,-21.75,34.31,10.210,
02/07/2025,12:15:08.57,235.35,894.53,-356.45,-7.95,3.61,-1.35,-40.05,66.45,-22.65,34.40,10.204,
02/07/2025,12:15:08.67,248.54,926.27,-345.21,-0.10,1.27,2.85,-38.70,67.05,-22.05,34.64,10.198,
02/07/2025,12:15:08.77,247.07,912.60,-316.41,1.11,-0.89,1.02,-39.75,67.20,-21.90,34.40,10.193,
02/07/2025,12:15:08.87,217.77,881.35,-307.62,-3.21,-0.57,-3.49,-39.0,66.75,-22.20,34.40,10.188,
02/07/2025,12:15:08.97,226.56,954.59,-314.45,-5.31,1.63,-1.31,-39.15,66.30,-22.80,34.55,10.183,
02/07/2025,12:15:09.07,241.21,928.71,-324.71,3.69,1.14,2.94,-39.0,66.45,-21.90,34.40,10.178,
02/07/2025,12:15:09.17,229.49,881.84,-337.89,1.27,1.34,0.55,-39.75,64.50,-21.45,34.50,10.149,
02/07/2025,12:15:09.27,253.91,895.51,-326.17,-4.47,3.63,2.89,-38.40,64.65,-20.25,34.64,10.145,
02/07/2025,12:15:09.37,257.81,952.15,-318.36,-0.84,0.05,3.29,-38.40,67.35,-20.55,34.31,10.142,
02/07/2025,12:15:09.48,234.86,885.25,-313.96,0.08,-1.08,0.82,-38.55,64.95,-21.15,34.50,10.138,
02/07/2025,12:15:09.58,230.96,888.18,-325.68,-3.13,2.04,3.69,-39.45,67.80,-21.30,34.31,10.135,
02/07/2025,12:15:09.68,251.46,937.01,-294.92,0.06,0.57,-0.47,-40.80,65.25,-21.45,34.40,10.132,
02/07/2025,12:15:09.78,245.12,912.60,-286.62,0.34,1.58,0.44,-40.05,66.75,-22.20,34.40,10.129,
02/07/2025,12:15:09.88,227.05,914.55,-314.45,-2.01,2.94,-1.63,-39.75,67.65,-20.10,34.64,10.127,
02/07/2025,12:15:09.98,236.82,924.32,-321.78,-2.39,2.40,2.30,-39.0,67.20,-21.90,34.74,10.124,
02/07/2025,12:15:10.08,251.95,937.01,-290.53,-1.26,0.56,-7.47,-39.30,67.95,-21.90,34.64,10.121,
02/07/2025,12:15:10.18,250.0,888.67,-318.36,2.02,-0.50,-2.07,-38.40,66.60,-21.0,34.74,10.119,
02/07/2025,12:15:10.28,228.03,942.87,-301.76,-0.98,1.56,0.63,-39.75,66.0,-21.15,34.64,10.117,
02/07/2025,12:15:10.38,254.88,934.57,-285.64,2.86,0.87,2.82,-39.45,68.10,-20.55,34.64,10.115,
02/07/2025,12:15:10.48,224.61,895.02,-302.73,1.47,0.74,-6.79,-38.70,68.55,-21.30,34.36,10.093,
02/07/2025,12:15:10.58,219.73,920.90,-309.57,-3.15,3.88,0.50,-39.0,66.45,-20.40,34.55,10.092,
02/07/2025,12:15:10.68,240.23,910.64,-305.66,1.05,0.58,-1.50,-39.90,67.05,-21.75,34.69,10.090,
02/07/2025,12:15:10.79,221.19,922.85,-317.38,0.21,2.41,-2.82,-38.70,67.35,-19.80,34.50,10.088,
02/07/2025,12:15:10.89,244.63,928.71,-281.25,-0.07,3.95,6.12,-40.50,67.65,-20.70,34.31,10.087,
02/07/2025,12:15:10.99,245.12,933.11,-287.11,-0.20,2.08,-2.13,-38.25,66.75,-20.70,34.21,10.085,
02/07/2025,12:15:11.09,233.89,908.20,-300.29,1.15,-1.22,-2.03,-39.15,66.60,-20.25,34.21,10.084,
02/07/2025,12:15:11.19,216.31,920.90,-301.76,-0.28,3.57,-3.89,-39.30,68.40,-18.60,34.69,10.083,
02/07/2025,12:15:11.29,218.26,916.99,-316.41,-0.26,5.76,0.59,-39.30,66.75,-20.10,34.50,10.081,
02/07/2025,12:15:11.39,222.66,911.13,-293.95,1.23,3.32,-2.18,-40.05,66.75,-20.10,34.64,10.080,
02/07/2025,12:15:11.49,220.70,918.95,-295.41,-1.25,3.34,1.60,-39.30,67.65,-18.90,34.69,10.079,
02/07/2025,12:15:11.59,229.98,913.57,-302.73,-1.05,2.52,3.03,-39.75,65.70,-20.10,34.69,10.078,
02/07/2025,12:15:11.69,248.05,915.04,-319.34,-1.21,2.36,0.60,-39.15,67.05,-20.55,34.74,10.076,
02/07/2025,12:15:11.79,249.51,922.85,-308.59,-0.05,0.74,2.02,-39.90,65.10,-19.80,34.55,10.060,
02/07/2025,12:15:11.89,232.91,901.37,-302.25,-0.92,1.50,2.14,-39.15,67.05,-19.80,34.64,10.059,
02/07/2025,12:15:11.99,245.61,907.23,-317.87,-0.37,2.49,-3.71,-39.45,64.65,-19.50,34.64,10.058,
02/07/2025,12:15:12.10,250.0,913.57,-308.59,-1.24,1.86,1.64,-38.40,66.60,-19.80,34.64,10.057,
02/07/2025,12:15:12.20,239.26,907.71,-300.78,-0.73,-1.0,0.20,-40.50,65.70,-18.60,34.50,10.057,
02/07/2025,12:15:12.30,252.44,898.93,-308.59,-1.50,0.37,2.19,-40.20,65.85,-19.50,34.74,10.056,
02/07/2025,12:15:12.40,266.11,921.88,-319.34,0.24,1.15,-1.24,-38.40,66.60,-19.80,34.64,10.055,
02/07/2025,12:15:12.50,252.44,911.13,-315.92,0.71,-0.48,0.69,-39.15,65.85,-21.0,34.64,10.054,
02/07/2025,12:15:12.60,251.95,912.60,-304.20,-2.66,1.89,-2.40,-41.25,66.75,-19.65,34.31,10.054,
02/07/2025,12:15:12.70,248.05,913.09,-296.88,-1.75,1.44,-0.13,-38.55,66.0,-20.40,34.55,10.053,
02/07/2025,12:15:12.80,247.56,923.83,-310.55,-0.44,1.98,-2.18,-40.65,66.60,-21.0,34.40,10.052,
02/07/2025,12:15:12.90,227.05,897.95,-312.01,0.60,1.82,-1.57,-39.30,66.45,-21.45,34.55,10.052,
02/07/2025,12:15:13.00,234.86,905.27,-307.62,0.27,1.41,2.44,-38.70,66.30,-21.0,34.64,10.051,
02/07/2025,12:15:13.10,248.54,905.76,-312.99,1.77,1.30,-4.24,-41.40,66.60,-19.05,34.64,10.038,
