rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:59.03,484.86,95.21,875.49,-1.99,1.94,-0.46,-12.75,46.20,41.85,30.81,10.217,
01/01/2000,00:00:59.14,481.93,99.61,883.30,-3.46,-4.84,0.47,-14.25,46.20,42.45,30.62,10.210,
01/01/2000,00:00:59.24,483.89,87.89,868.65,-2.25,2.75,1.60,-13.35,46.05,43.35,30.81,10.204,
01/01/2000,00:00:59.34,484.38,101.07,873.54,-0.05,-4.79,-2.12,-14.25,45.45,41.85,30.71,10.198,
01/01/2000,00:00:59.44,479.00,95.21,880.37,-2.62,-1.08,-1.82,-13.65,46.50,43.80,30.71,10.193,
01/01/2000,00:00:59.54,484.38,104.00,875.0,-0.35,1.88,-1.85,-13.50,46.95,42.90,30.62,10.188,
01/01/2000,00:00:59.64,471.68,94.73,877.93,-0.44,-0.87,0.85,-13.95,46.65,41.40,30.95,10.183,
01/01/2000,00:00:59.74,490.23,95.70,873.05,-0.06,-4.69,4.05,-12.60,44.85,42.30,30.62,10.178,
01/01/2000,00:00:59.84,471.68,100.10,871.58,0.89,-1.09,4.94,-14.25,46.95,43.95,30.52,10.174,
01/01/2000,00:00:59.94,495.61,105.96,875.0,0.96,-1.31,-2.09,-12.75,46.95,43.20,30.67,10.169,
01/01/2000,00:01:00.04,484.38,91.80,881.84,0.0,-4.73,2.85,-13.50,46.95,41.85,30.67,10.165,
01/01/2000,00:01:00.14,472.66,104.49,870.61,-0.66,-1.24,-0.06,-12.75,46.65,42.45,31.00,10.162,
01/01/2000,00:01:00.24,479.49,96.68,884.28,1.52,-2.65,1.96,-12.60,46.80,43.80,30.67,10.158,
01/01/2000,00:01:00.34,481.93,102.54,878.42,-1.79,-0.14,-1.51,-13.65,46.80,42.75,30.52,10.155,
01/01/2000,00:01:00.44,491.21,93.26,876.95,-1.11,-3.78,-0.53,-13.35,45.75,43.05,30.67,10.129,
01/01/2000,00:01:00.54,477.54,98.14,882.81,-1.83,-0.41,-2.47,-13.95,46.65,43.95,30.86,10.127,
01/01/2000,00:01:00.64,482.91,101.07,872.07,-4.42,-1.02,-2.44,-11.85,48.0,43.35,30.62,10.124,
01/01/2000,00:01:00.75,479.49,93.26,868.16,-1.69,-2.73,3.37,-14.40,47.25,42.30,30.62,10.121,
01/01/2000,00:01:00.85,484.38,90.33,868.16,-0.14,1.15,0.21,-12.0,46.20,42.45,30.67,10.119,
07/02/2025,12:06:11.68,474.61,102.05,879.39,-2.75,0.75,2.54,-12.75,46.65,42.15,30.67,100.0,
07/02/2025,12:06:11.78,471.19,116.21,872.56,1.73,-3.07,1.91,-12.45,46.95,43.20,31.05,18.182,
07/02/2025,12:06:11.88,472.66,103.03,890.63,0.21,-0.94,0.98,-12.45,48.15,43.20,31.00,14.286,
07/02/2025,12:06:11.98,470.70,95.21,885.25,-2.52,2.26,-1.38,-13.50,47.40,42.45,30.86,12.903,
07/02/2025,12:06:12.09,475.10,105.96,873.05,-0.05,0.53,-2.61,-13.35,46.05,43.05,31.00,12.195,
07/02/2025,12:06:12.19,480.47,99.61,887.70,-1.11,-5.12,1.44,-13.50,45.15,43.20,30.95,11.765,
07/02/2025,12:06:12.29,478.52,101.07,888.67,-2.18,-3.65,1.98,-12.75,46.65,42.15,30.95,11.475,
07/02/2025,12:06:12.39,471.68,106.45,883.30,-3.85,1.85,-0.31,-14.10,44.85,42.75,30.81,11.268,
07/02/2025,12:06:12.49,474.61,106.93,883.79,-1.67,-2.51,-1.61,-12.45,45.90,42.90,30.86,11.111,
07/02/2025,12:06:12.59,469.24,105.96,893.07,-0.11,-2.50,1.31,-13.50,46.20,43.20,30.95,10.989,
07/02/2025,12:06:12.69,473.63,104.00,887.70,1.52,-1.98,3.82,-12.60,45.75,43.05,30.81,10.891,
07/02/2025,12:06:12.79,479.49,105.47,886.23,0.35,-1.55,-1.02,-13.35,46.50,42.0,30.86,10.811,
07/02/2025,12:06:12.89,466.31,96.68,895.51,-1.63,-1.37,0.28,-13.35,46.05,42.30,31.05,10.744,
07/02/2025,12:06:12.99,488.28,113.77,886.23,-1.37,1.93,-1.15,-13.65,46.05,42.30,31.14,10.687,
07/02/2025,12:06:13.09,470.70,105.96,890.14,-2.05,-4.43,2.56,-13.20,45.45,43.20,30.81,10.638,
07/02/2025,12:06:13.19,467.29,88.87,883.79,-1.02,-3.11,0.67,-11.70,45.45,43.20,30.71,10.596,
07/02/2025,12:06:13.29,468.26,100.10,881.84,-1.66,-0.97,-1.95,-13.35,47.25,42.0,30.62,10.494,
07/02/2025,12:06:13.39,477.54,98.14,893.55,-1.34,1.67,-2.74,-12.60,46.50,41.55,30.95,10.465,
07/02/2025,12:06:13.49,474.12,104.00,884.77,-0.73,-2.31,-0.49,-13.65,45.75,42.30,30.47,10.440,
07/02/2025,12:06:13.59,481.93,106.45,877.93,1.09,-2.56,0.81,-13.20,46.20,42.45,30.95,10.417,
07/02/2025,12:06:13.70,473.63,109.38,884.28,-3.07,-1.10,-0.88,-13.95,45.90,42.15,30.81,10.396,
07/02/2025,12:06:13.80,472.17,106.45,885.74,-1.94,-1.58,-0.82,-13.35,46.80,41.55,30.86,10.377,
07/02/2025,12:06:13.90,475.59,94.24,884.77,0.81,-2.62,0.90,-12.45,47.40,42.45,30.62,10.360,
07/02/2025,12:06:14.00,475.10,92.77,896.48,-0.77,-1.82,3.26,-12.75,46.20,43.95,30.81,10.345,
07/02/2025,12:06:14.10,476.07,97.17,886.72,-1.76,-2.68,-0.93,-13.50,46.65,41.40,30.52,10.331,
07/02/2025,12:06:14.20,475.10,102.54,877.44,-1.41,0.79,-0.92,-13.50,45.15,41.85,31.05,10.317,
07/02/2025,12:06:14.30,480.47,104.49,885.74,-1.24,-5.03,4.03,-13.35,46.05,42.30,30.67,10.305,
07/02/2025,12:06:14.40,474.12,104.49,882.32,1.26,-2.97,-0.09,-12.30,46.80,43.05,30.95,10.294,
07/02/2025,12:06:14.50,454.59,108.40,882.81,-0.76,-1.07,-0.89,-12.45,47.40,41.10,30.67,10.284,
07/02/2025,12:06:14.60,471.68,83.01,883.30,-2.89,-1.17,2.98,-13.50,45.90,42.45,30.86,10.274,
07/02/2025,12:06:14.70,489.26,90.82,880.86,-0.31,-2.50,2.63,-12.0,46.20,42.90,30.52,10.265,
07/02/2025,12:06:14.80,473.14,99.61,873.05,-0.15,-1.69,1.27,-11.70,45.45,42.15,30.86,10.256,
07/02/2025,12:06:14.90,480.96,105.96,878.91,-1.04,-3.31,-3.24,-12.75,47.70,41.85,30.62,10.217,
07/02/2025,12:06:15.00,477.05,94.24,879.88,-2.21,1.77,-0.21,-12.45,46.20,42.45,31.00,10.210,
07/02/2025,12:06:15.10,477.05,93.26,883.30,0.94,-7.25,2.24,-13.35,45.30,43.35,30.81,10.204,
07/02/2025,12:06:15.20,470.70,104.98,876.46,-1.05,-2.79,0.69,-12.75,44.70,43.20,30.86,10.198,
07/02/2025,12:06:15.31,477.54,98.63,868.16,-0.02,0.95,-1.44,-13.65,46.05,43.05,30.47,10.193,
07/02/2025,12:06:15.41,469.24,102.54,880.37,0.79,-0.45,0.82,-13.35,46.05,43.35,30.86,10.188,
07/02/2025,12:06:15.51,479.98,102.05,874.02,0.98,-2.10,2.92,-13.05,46.05,43.05,30.95,10.183,
07/02/2025,12:06:15.61,466.80,92.29,876.95,-2.16,-1.07,-4.24,-13.65,47.55,42.30,30.95,10.178,
07/02/2025,12:06:15.71,483.89,98.63,883.79,-0.67,2.46,1.07,-13.20,44.70,43.20,30.71,10.174,
07/02/2025,12:06:15.81,467.77,99.61,873.54,-0.34,-4.02,2.06,-12.0,45.45,42.45,30.86,10.169,
07/02/2025,12:06:15.91,485.35,98.63,879.88,0.93,-2.37,1.75,-13.35,45.30,42.0,30.86,10.165,
07/02/2025,12:06:16.01,476.56,98.14,883.79,-2.63,-1.69,-1.79,-13.05,46.50,43.35,31.00,10.162,
07/02/2025,12:06:16.11,464.36,108.40,873.54,-1.82,-2.10,0.49,-12.30,45.75,44.10,30.81,10.158,
07/02/2025,12:06:16.21,492.68,96.68,877.44,-1.69,-1.81,-0.28,-12.0,46.65,41.85,30.86,10.155,
07/02/2025,12:06:16.31,468.26,101.07,875.98,-0.13,-2.56,1.92,-12.75,47.40,42.45,30.95,10.151,
07/02/2025,12:06:16.41,479.98,85.94,875.98,-0.17,-0.63,0.91,-13.20,45.90,41.85,30.86,10.148,
07/02/2025,12:06:16.51,468.75,93.75,871.58,-0.97,-1.88,1.11,-11.85,47.25,43.05,30.86,10.145,
07/02/2025,12:06:16.61,471.19,101.07,878.91,-1.32,-1.63,0.18,-12.60,45.75,42.75,31.00,10.121,
07/02/2025,12:06:16.71,476.56,102.54,866.21,-0.81,0.76,2.14,-13.05,47.55,43.35,30.81,10.119,
07/02/2025,12:06:16.81,474.12,95.70,866.70,-0.34,-2.95,2.43,-13.05,47.55,43.80,31.00,10.117,
07/02/2025,12:06:16.92,475.59,100.59,874.02,-1.89,2.69,1.51,-12.75,45.90,43.20,30.62,10.115,
07/02/2025,12:06:17.02,467.29,106.45,868.65,-2.14,0.73,-2.90,-12.0,46.95,43.65,30.95,10.112,
07/02/2025,12:06:17.12,472.17,103.03,873.05,-1.22,-0.86,3.65,-12.30,46.05,43.35,30.62,10.110,
07/02/2025,12:06:17.22,471.68,102.05,875.98,0.86,0.05,0.68,-11.55,45.75,42.75,31.00,10.108,
07/02/2025,12:06:17.32,484.86,82.03,875.49,-3.21,2.83,0.21,-11.70,45.45,42.45,30.62,10.106,
07/02/2025,12:06:17.42,480.47,97.66,880.37,-2.18,1.0,-1.34,-12.30,46.50,43.80,30.95,10.105,
07/02/2025,12:06:17.52,474.12,87.89,877.93,1.79,-0.16,3.56,-12.75,45.45,42.15,30.95,10.103,
07/02/2025,12:06:17.62,487.30,92.29,876.46,-2.50,4.79,1.03,-12.45,46.65,43.20,30.71,10.101,
07/02/2025,12:06:17.72,491.70,99.61,875.49,-2.16,2.42,0.27,-12.30,45.30,42.30,31.00,10.099,
07/02/2025,12:06:17.82,481.93,98.14,875.0,1.53,1.22,0.0,-13.50,46.65,42.90,30.95,10.098,
07/02/2025,12:06:17.92,471.68,104.49,883.79,-0.66,-0.59,-1.47,-13.05,46.80,41.25,30.67,10.096,
07/02/2025,12:06:18.02,478.52,93.75,869.14,-2.13,2.58,-0.67,-12.60,46.05,42.75,31.05,10.095,
07/02/2025,12:06:18.12,471.68,102.05,882.81,-2.05,3.34,-0.49,-14.25,46.20,42.90,31.05,10.093,
07/02/2025,12:06:18.22,473.63,92.29,877.93,-2.60,-2.86,-0.05,-13.35,47.25,42.30,31.00,10.076,
07/02/2025,12:06:18.32,478.03,94.73,880.86,0.37,-3.75,-0.34,-12.75,46.65,43.20,30.67,10.075,
07/02/2025,12:06:18.42,488.28,93.26,881.35,-2.63,2.07,-1.08,-14.10,46.05,42.0,30.81,10.074,
07/02/2025,12:06:18.53,479.49,100.10,875.49,-0.49,1.55,-2.62,-13.05,46.05,42.75,30.86,10.073,
07/02/2025,12:06:18.63,471.19,99.12,871.58,-1.05,-2.34,2.73,-13.35,44.10,43.35,30.81,10.072,
07/02/2025,12:06:18.73,482.91,92.29,876.46,-0.27,3.89,4.58,-13.05,45.75,42.30,30.71,10.071,
07/02/2025,12:06:18.83,480.96,84.47,880.37,-0.42,4.65,1.46,-12.75,46.20,43.65,30.95,10.070,
07/02/2025,12:06:18.93,472.17,89.84,875.49,-1.40,-0.83,1.27,-11.85,44.55,43.05,30.86,10.069,
07/02/2025,12:06:19.03,475.59,98.63,863.77,1.11,3.90,2.92,-12.30,45.30,41.55,31.05,10.068,
07/02/2025,12:06:19.13,482.42,105.96,877.44,0.87,2.40,1.55,-13.50,46.20,44.25,30.67,10.067,
07/02/2025,12:06:19.23,476.07,98.14,886.72,-0.15,2.34,-0.10,-13.50,44.70,43.20,31.14,10.066,
07/02/2025,12:06:19.33,468.75,106.45,872.07,-0.87,5.47,0.30,-12.45,46.20,42.15,30.67,10.065,
07/02/2025,12:06:19.43,476.07,93.75,874.02,0.23,-1.05,0.97,-13.65,45.30,41.55,30.81,10.065,
07/02/2025,12:06:19.53,472.66,94.24,872.07,1.15,-0.12,1.17,-13.95,46.20,43.20,30.67,10.064,
07/02/2025,12:06:19.63,479.49,90.33,878.42,-1.98,3.40,0.60,-11.70,46.20,42.15,30.95,10.063,
07/02/2025,12:06:19.73,477.05,102.54,873.05,-1.37,1.42,-1.17,-13.95,45.90,43.95,30.81,10.062,
07/02/2025,12:06:19.83,474.12,98.63,875.98,-0.86,2.02,0.17,-12.60,46.05,42.0,31.00,10.049,
07/02/2025,12:06:19.93,478.03,91.80,868.16,-0.85,4.24,-0.25,-12.75,46.95,42.90,30.86,10.048,
07/02/2025,12:06:20.03,482.42,95.21,875.98,-1.75,-1.31,-3.18,-13.50,46.95,42.90,30.81,10.048,
07/02/2025,12:06:20.13,482.91,108.40,875.49,-0.20,2.57,-0.06,-12.75,45.90,43.65,30.71,10.047,
07/02/2025,12:06:20.23,486.33,93.26,875.0,1.01,0.92,3.31,-13.20,45.15,43.20,30.95,10.047,
07/02/2025,12:06:20.34,465.33,114.26,877.93,-0.88,1.76,-1.11,-12.0,46.65,42.45,30.62,10.046,
07/02/2025,12:06:20.44,471.19,102.54,886.23,-3.14,0.66,-1.53,-12.30,46.50,43.35,30.86,10.046,
07/02/2025,12:06:20.54,478.03,103.52,874.02,-3.19,7.01,0.59,-13.05,46.05,42.75,30.95,10.045,
07/02/2025,12:06:20.64,477.05,93.75,884.77,0.68,0.27,0.03,-12.30,46.50,42.0,30.86,10.045,
07/02/2025,12:06:20.74,477.05,104.00,866.70,-2.33,3.85,-4.73,-11.70,48.15,42.15,30.95,10.044,
07/02/2025,12:06:20.84,459.47,85.94,883.79,-2.66,2.34,-2.87,-12.0,46.65,43.65,30.86,10.044,
07/02/2025,12:06:20.94,479.49,94.24,874.02,2.15,-0.73,2.29,-12.0,46.65,43.95,30.95,10.043,
07/02/2025,12:06:21.04,476.56,102.05,878.42,1.67,0.50,2.06,-13.35,45.30,43.80,30.95,10.043,
07/02/2025,12:06:21.14,479.49,93.75,874.51,-0.81,0.39,-1.02,-13.05,46.80,43.05,31.00,10.042,
07/02/2025,12:06:21.24,479.00,101.56,878.91,-1.03,-0.64,-0.34,-12.60,44.85,40.95,30.67,10.042,
07/02/2025,12:06:21.34,481.45,83.50,876.95,0.22,-0.18,2.51,-11.85,45.75,43.05,30.71,10.041,
07/02/2025,12:06:21.44,473.63,106.45,869.63,0.30,0.07,0.43,-12.75,46.20,42.90,30.86,10.041,
07/02/2025,12:06:21.54,478.03,95.70,880.37,-3.11,2.75,0.87,-12.0,47.70,42.45,30.67,10.030,
07/02/2025,12:06:21.64,479.00,99.61,880.37,-3.58,3.20,1.40,-12.30,46.05,42.0,31.05,10.030,
07/02/2025,12:06:21.74,484.86,90.82,879.39,1.05,-1.79,2.31,-13.50,45.45,42.15,30.95,10.030,
07/02/2025,12:06:21.84,484.38,90.82,877.93,1.28,-2.37,1.25,-13.05,46.50,43.80,30.86,10.029,
07/02/2025,12:06:21.95,477.54,99.61,865.23,-1.91,1.77,0.04,-12.75,46.65,42.90,30.86,10.029,
07/02/2025,12:06:22.05,482.42,94.73,865.72,-1.97,0.73,-0.76,-11.70,45.90,43.95,31.05,10.029,
07/02/2025,12:06:22.15,476.07,94.24,869.63,-0.50,-5.29,-0.99,-11.40,46.20,42.45,30.86,10.029,
07/02/2025,12:06:22.25,475.59,88.87,871.58,1.68,-1.43,0.35,-12.60,45.75,42.0,30.86,10.028,
07/02/2025,12:06:22.35,465.82,115.72,876.46,-1.76,-1.30,-2.15,-12.30,46.05,42.30,30.95,10.028,
07/02/2025,12:06:22.45,477.54,99.61,881.84,-1.32,-0.95,-1.37,-13.20,45.90,41.40,31.00,10.028,
07/02/2025,12:06:22.55,470.21,91.31,873.54,0.92,-0.70,0.67,-13.05,46.80,42.75,30.86,10.028,
07/02/2025,12:06:22.65,466.80,104.49,876.46,2.80,-3.69,-1.15,-13.50,46.20,41.85,30.67,10.027,
07/02/2025,12:06:22.75,473.63,88.38,881.35,-1.85,-2.89,-2.15,-11.55,46.05,42.30,31.00,10.027,
07/02/2025,12:06:22.85,480.96,91.80,886.72,-2.88,-0.66,-0.65,-12.0,46.20,42.45,30.71,10.027,
07/02/2025,12:06:22.95,482.91,97.17,890.14,-0.57,-2.06,3.73,-11.55,46.05,42.75,30.95,10.027,
07/02/2025,12:06:23.05,482.91,99.61,888.18,0.40,0.62,-2.75,-13.65,46.05,43.80,30.95,10.026,
07/02/2025,12:06:23.15,467.77,112.79,880.37,-1.02,-1.76,-3.32,-14.40,47.25,43.35,30.86,10.026,
07/02/2025,12:06:23.25,457.03,97.66,884.28,-2.98,-1.56,0.16,-13.65,45.30,42.75,30.95,10.017,
07/02/2025,12:06:23.35,471.19,99.61,894.04,-0.35,-3.73,0.08,-13.35,46.80,43.05,31.00,10.017,
07/02/2025,12:06:23.45,485.35,105.96,882.32,-2.98,-2.03,-0.05,-13.05,46.50,43.05,30.95,10.017,
07/02/2025,12:06:23.56,476.56,92.29,885.74,-1.97,-0.78,-1.24,-13.95,46.65,42.90,31.05,10.017,
07/02/2025,12:06:23.66,473.63,95.70,880.37,0.01,0.98,-2.73,-13.05,46.05,43.05,30.95,10.017,
07/02/2025,12:06:23.76,473.63,93.26,871.58,1.77,-6.32,0.54,-13.05,46.50,42.30,31.05,10.017,
07/02/2025,12:06:23.86,471.68,98.14,892.58,-1.05,-0.08,1.15,-12.75,45.45,43.20,30.86,10.016,
07/02/2025,12:06:23.96,476.07,108.40,881.35,-2.80,-0.06,-0.88,-14.25,46.20,43.65,30.81,10.016,
07/02/2025,12:06:24.06,480.96,104.00,874.02,0.13,-3.67,1.73,-12.0,44.55,43.05,31.14,10.016,
07/02/2025,12:06:24.16,485.35,98.63,881.35,0.31,-1.21,0.95,-14.25,46.20,43.65,31.05,10.016,
07/02/2025,12:06:24.26,470.70,99.12,887.21,-2.96,1.37,-1.15,-13.05,46.80,44.10,30.95,10.016,
07/02/2025,12:06:24.36,470.21,102.05,895.51,-1.68,-0.73,-0.83,-11.55,46.50,43.35,31.05,10.016,
07/02/2025,12:06:24.46,483.40,113.77,884.28,0.55,-0.52,0.44,-12.0,45.45,43.20,30.71,10.016,
07/02/2025,12:06:24.56,476.07,92.77,886.72,2.08,-4.69,0.98,-13.50,45.90,43.20,30.86,10.016,
07/02/2025,12:06:24.66,476.56,104.98,882.81,-2.15,0.66,0.85,-11.85,46.80,42.75,31.00,10.015,
07/02/2025,12:06:24.76,485.35,106.45,887.21,-2.96,-0.39,0.36,-12.60,45.75,44.55,31.00,10.015,
07/02/2025,12:06:24.86,459.47,97.66,879.88,0.21,-3.49,0.64,-14.25,46.20,43.65,30.86,10.008,
07/02/2025,12:06:24.96,477.05,103.03,897.46,-0.27,-5.81,0.57,-12.0,45.15,42.15,30.95,10.008,
07/02/2025,12:06:25.06,468.75,103.52,881.35,-1.69,3.20,-0.76,-12.60,46.50,44.10,30.81,10.007,
07/02/2025,12:06:25.16,471.68,94.24,900.39,-1.74,1.49,-0.32,-13.05,44.85,44.10,30.95,10.007,
07/02/2025,12:06:25.27,475.10,113.28,890.63,0.58,-2.53,0.94,-12.45,45.45,42.90,30.95,10.007,
07/02/2025,12:06:25.37,457.52,100.59,893.07,-1.10,-0.57,0.97,-11.40,43.65,43.65,30.86,10.007,
07/02/2025,12:06:25.47,477.54,106.45,885.74,-1.17,6.24,0.83,-13.95,44.40,42.45,30.86,10.007,
07/02/2025,12:06:25.57,475.10,110.84,884.77,-3.34,0.47,-0.60,-11.55,45.75,42.75,31.00,10.007,
07/02/2025,12:06:25.67,479.00,98.14,892.58,1.41,-2.11,1.89,-13.20,45.90,43.20,30.86,10.007,
07/02/2025,12:06:25.77,479.98,104.49,892.58,1.73,0.48,1.39,-12.0,45.90,43.20,31.05,10.007,
07/02/2025,12:06:25.87,484.38,105.96,882.81,-2.47,2.55,-0.88,-11.70,46.20,43.20,31.00,10.007,
07/02/2025,12:06:25.97,468.75,103.03,886.23,-2.31,2.04,-1.67,-12.75,45.45,43.65,30.86,10.007,
07/02/2025,12:06:26.07,478.03,101.07,890.14,2.85,-2.71,2.78,-11.10,46.50,42.30,30.86,10.007,
07/02/2025,12:06:26.17,467.29,92.77,887.70,1.03,2.53,3.34,-13.65,45.75,42.0,30.86,10.007,
07/02/2025,12:06:26.27,480.47,103.52,885.74,-3.97,5.08,-2.32,-12.45,46.20,43.20,30.95,10.007,
07/02/2025,12:06:26.37,474.61,98.63,885.25,-0.18,2.40,-4.16,-11.85,46.80,42.0,31.00,10.007,
07/02/2025,12:06:26.47,465.82,108.89,890.63,-0.93,-4.03,1.07,-12.45,46.65,42.45,30.86,10.0,
07/02/2025,12:06:26.57,473.14,108.89,886.72,1.29,4.11,-0.52,-13.35,46.50,43.80,30.86,10.0,
07/02/2025,12:06:26.67,462.40,101.56,885.25,-1.99,5.29,-3.0,-12.75,46.65,43.65,30.86,10.0,
07/02/2025,12:06:26.77,470.21,93.26,877.93,-1.54,3.31,-1.80,-13.65,46.50,42.30,30.86,10.0,
07/02/2025,12:06:26.88,475.59,99.61,889.65,-0.55,1.47,0.50,-13.20,45.45,42.90,30.95,10.0,
07/02/2025,12:06:26.98,473.63,108.40,898.44,1.50,0.78,0.54,-14.25,45.90,44.25,31.05,10.0,
07/02/2025,12:06:27.08,462.89,102.05,886.72,-0.69,0.76,1.49,-13.50,46.20,42.90,30.86,10.0,
07/02/2025,12:06:27.18,474.61,110.84,889.16,-1.83,1.16,-1.47,-12.60,46.05,43.80,31.05,10.0,
07/02/2025,12:06:27.28,470.70,109.86,891.11,0.11,0.11,1.49,-13.50,45.90,43.20,30.81,10.0,
07/02/2025,12:06:27.38,473.63,100.59,885.74,1.34,-0.05,0.38,-13.05,47.25,42.75,30.86,10.0,
07/02/2025,12:06:27.48,476.56,90.82,884.77,-2.60,4.02,-3.21,-12.30,46.05,42.0,30.81,10.0,
07/02/2025,12:06:27.58,482.91,103.52,886.23,-1.60,1.19,-0.26,-11.85,45.75,43.05,30.86,10.0,
07/02/2025,12:06:27.68,473.63,96.68,887.21,-1.66,-1.32,-0.31,-12.30,45.75,41.55,30.95,10.0,
07/02/2025,12:06:27.78,473.63,95.70,883.30,-0.22,2.73,0.45,-13.20,45.90,42.15,30.95,10.0,
07/02/2025,12:06:27.88,465.33,90.82,876.46,-0.61,4.11,1.01,-13.65,46.05,43.80,30.71,10.0,
07/02/2025,12:06:27.98,460.94,96.68,883.30,-0.30,0.94,-3.83,-12.30,46.05,44.10,30.81,10.0,
07/02/2025,12:06:28.08,466.31,102.54,883.79,1.55,2.60,1.43,-13.35,47.55,43.35,30.95,9.994,
07/02/2025,12:06:28.18,466.80,111.33,884.77,0.53,4.24,0.97,-12.60,46.05,43.35,30.95,9.994,
07/02/2025,12:06:28.28,475.59,93.75,895.51,-1.89,1.88,0.41,-13.20,45.90,42.15,31.05,9.994,
07/02/2025,12:06:28.38,-124.02,-34.18,1493.65,-3.69,-28.23,-6.43,-14.10,46.05,43.35,31.05,9.994,
07/02/2025,12:06:28.48,519.53,16.11,928.71,-3.57,-95.25,12.48,-14.85,46.50,42.0,30.86,9.994,
07/02/2025,12:06:28.59,896.00,113.77,620.61,-11.82,-10.0,32.71,-25.20,44.85,33.30,31.05,9.994,
07/02/2025,12:06:28.69,858.89,42.97,589.36,-16.72,-4.30,88.34,-27.75,41.55,31.80,31.24,9.994,
